$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K,$<MainMemory,$<obj2
1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1602.8,6
1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1614.8,7
1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1584.4,7
1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1605.6,8
1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1596.8,6
1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1594.4,7
1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1605.2,7
1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1702.4,8
1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1606.8,8
1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1616.0,7
1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1605.2,8
1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1586.8,8
1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1607.2,9
1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1618.0,6
1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1604.0,7
1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1648.4,7
1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1616.4,8
1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1642.4,7
1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1686.8,8
1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1639.2,8
1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1629.6,8
1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1635.6,9
1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1633.6,7
1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1619.6,8
1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1637.6,8
1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1642.0,9
1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1633.6,8
1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1661.2,9
1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1641.2,9
0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1708.8,8
1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1709.6,9
1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1631.6,10
1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1677.2,5
1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1636.8,6
1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1692.8,6
1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1646.8,7
1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1701.6,6
1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1703.6,7
1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1656.8,7
1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1656.8,8
1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1695.2,6
1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1627.6,5
1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1692.4,7
1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1706.8,7
1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1702.4,8
1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1702.0,7
1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1705.6,8
1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1706.8,8
1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1707.2,9
1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1676.4,6
1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1638.4,7
1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1689.6,7
1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1627.6,6
1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1626.8,8
1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1692.8,7
1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1705.6,8
1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1665.6,8
1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1708.4,9
1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1695.6,7
1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1653.6,8
1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1714.0,8
1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1700.0,9
1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1700.0,8
1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1674.8,6
1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1697.2,9
1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1662.8,9
1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1676.4,10
1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1696.8,6
1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1642.0,7
1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1707.6,7
1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1661.2,8
1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1713.2,7
1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1709.2,8
1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1652.8,8
1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1686.0,7
1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1665.6,9
1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1685.2,7
1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1660.4,8
1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1701.2,8
1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1657.2,9
1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1709.2,8
1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1707.6,9
1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1656.8,9
1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1653.6,10
1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1741.2,7
1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1621.2,6
1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1680.8,8
1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1748.0,8
1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1716.0,9
1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1744.4,8
1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1758.4,9
1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1675.2,9
1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1704.8,10
1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1740.8,8
1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1707.6,9
1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1753.2,9
1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1683.2,7
1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1704.0,10
1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1754.0,9
1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1769.2,10
1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1725.6,10
1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1720.0,11
0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1595.2,4
0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1607.2,5
0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1626.0,5
0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1604.0,6
0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1612.8,5
1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1633.6,7
0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1630.4,6
0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1586.8,6
0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1609.2,7
0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1631.6,5
0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1634.4,6
0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1667.6,6
0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1644.4,7
0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1638.0,6
0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1650.4,7
0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1636.4,7
1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1682.0,8
0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1634.8,8
0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1631.6,5
0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1614.4,6
0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1629.6,6
0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1602.0,7
0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1656.4,6
0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1657.6,7
0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1634.8,7
0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1641.6,8
0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1622.4,6
1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1637.2,6
0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1608.8,7
0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1662.4,7
0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1641.2,8
0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1634.4,7
0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1663.2,8
0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1614.0,8
0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1650.0,9
0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1677.2,5
0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1642.4,6
0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1693.2,6
0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1628.8,5
1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1641.6,7
0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1655.6,7
0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1699.6,6
0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1704.8,7
0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1643.6,7
0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1672.8,8
0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1696.0,6
0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1643.6,7
0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1713.2,7
0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1651.2,8
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1709.6,7
1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1609.2,7
0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1710.0,8
0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1655.2,8
0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1661.6,9
0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1698.0,6
0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1691.2,7
0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1697.2,7
0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1707.6,8
0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1740.4,7
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1748.4,8
0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1680.0,8
1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1637.2,8
0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1707.2,9
0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1714.8,7
0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1703.6,8
0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1740.8,8
0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1706.4,9
0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1702.8,8
0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1752.0,9
0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1707.6,9
0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1723.6,10
0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1609.2,5
1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1694.8,7
0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1602.0,6
0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1610.8,6
0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1606.8,7
0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1606.8,6
0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1616.4,7
0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1589.6,7
0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1608.4,8
0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1643.6,6
0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1618.0,7
0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1631.2,7
1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1683.2,8
0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1648.0,8
0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1667.6,7
0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1667.6,8
0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1654.4,8
0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1664.0,9
0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1676.4,6
0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1637.6,7
0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1689.2,7
0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1635.6,8
0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1694.4,7
1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1702.0,8
0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1690.0,8
0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1664.4,8
0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1676.8,9
0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1680.4,7
0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1629.6,8
0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1707.6,8
0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1647.2,9
0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1683.6,8
0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1667.6,9
0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1645.2,9
1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1686.8,9
0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1674.4,10
0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1590.0,6
0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1595.2,7
0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1627.6,7
0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1585.6,8
0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1623.2,7
0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1607.6,8
0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1603.2,8
0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1600.0,9
0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1668.0,7
1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1645.6,6
0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1622.8,8
0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1685.2,8
0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1642.0,9
0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1693.2,8
0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1690.8,9
0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1655.6,9
0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1637.6,10
0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1633.6,7
0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1600.0,8
0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1638.8,8
1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1654.4,7
0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1642.8,9
0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1729.2,8
0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1739.2,9
0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1664.4,9
0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1689.2,10
0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1652.8,8
0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1638.0,9
0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1737.2,9
0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1681.6,10
0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1645.6,9
1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1686.4,7
0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1752.8,10
0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1644.8,10
0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1704.8,11
0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1586.0,4
0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1589.2,5
0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1591.6,5
0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1606.4,6
0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1628.8,5
0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1638.4,6
0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1616.0,6
0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1644.0,6
1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1710.8,8
0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1637.6,7
0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1621.6,5
0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1626.0,6
0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1661.2,6
0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1647.2,7
0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1624.4,6
0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1650.8,7
0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1635.2,7
0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1656.8,8
0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1605.6,5
1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1640.0,7
0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1614.0,6
0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1611.6,6
0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1626.4,7
0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1616.4,6
0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1608.8,7
0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1632.4,7
0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1634.4,8
0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1630.4,6
0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1666.4,7
0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1644.0,7
1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1698.0,8
0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1670.8,8
0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1654.4,7
0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1650.4,8
0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1653.6,8
0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1663.6,9
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1604.0,5
0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1604.8,6
0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1574.0,6
0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1626.4,7
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1627.6,6
1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1646.0,8
0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1646.0,7
0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1645.6,7
0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1649.6,8
0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1604.4,6
0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1603.6,7
0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1629.2,7
0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1658.8,8
0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1595.6,7
0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1630.8,8
0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1619.6,8
1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1711.2,9
0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1662.4,9
0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1608.4,6
0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1608.8,7
0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1618.0,7
0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1616.0,8
0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1620.4,7
0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1618.8,8
0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1603.2,8
0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1619.2,9
0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1640.8,7
1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1622.0,7
0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1633.6,8
0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1627.6,8
0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1657.2,9
0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1646.4,8
0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1636.0,9
0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1659.2,9
0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1673.2,10
0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1676.8,5
0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1692.4,6
0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1700.4,6
1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1617.6,8
0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1704.4,7
0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1696.0,6
